# /home/contrera/soft/github/get_homologues//pfam_enrich.pl -d cds_est_homologues -c clusters_cds -x clusters_cds_t3/SBCC073_pangenes_list.txt -n 1 -s 0 -e 1 -t greater -p 1.00 -r SBCC073 -f SBCC073_accessory.fna

# parsing clusters...
# 39538 sequences extracted from 112499 clusters

# total experiment sequence ids = 6304
# total control    sequence ids = 39538

# parse_Pfam_freqs: set1 = 813 Pfams set2 = 3863 Pfams


# created FASTA file: SBCC073_accessory.fna

# sequences=6304 mean length=400.3 , seqs/cluster=1.14

# fisher exact test type: 'greater'
# multi-testing p-value adjustment: fdr
# adjusted p-value threshold: 1

# total annotated domains: experiment=1898 control=19558

#PfamID	counts(exp)	counts(ctr)	freq(exp)	freq(ctr)	p-value	p-value(adj)	description
PF12896	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	Anaphase-promoting complex, cyclosome, subunit 4
PF12907	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	Zinc-binding
PF12928	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	tRNA-splicing endonuclease subunit sen54 N-term
PF12931	0	3	0.000e+00	1.534e-04	1.000e+00	1.000e+00	Sec23-binding domain of Sec16
PF12932	0	2	0.000e+00	1.023e-04	1.000e+00	1.000e+00	Vesicle coat trafficking protein Sec16 mid-region
PF12971	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	Alpha-N-acetylglucosaminidase (NAGLU) N-terminal domain
PF12972	0	2	0.000e+00	1.023e-04	1.000e+00	1.000e+00	Alpha-N-acetylglucosaminidase (NAGLU) C-terminal domain
PF12998	0	2	0.000e+00	1.023e-04	1.000e+00	1.000e+00	Inhibitor of growth proteins N-terminal histone-binding
PF12999	0	2	0.000e+00	1.023e-04	1.000e+00	1.000e+00	Glucosidase II beta subunit-like
PF13001	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	Proteasome stabiliser
PF13012	0	7	0.000e+00	3.579e-04	1.000e+00	1.000e+00	Maintenance of mitochondrial structure and function
PF13015	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	Glucosidase II beta subunit-like protein
PF13016	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	Cys-rich Gliadin N-terminal
PF13020	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	Domain of unknown function (DUF3883)
PF13023	0	2	0.000e+00	1.023e-04	1.000e+00	1.000e+00	HD domain
PF13085	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	2Fe-2S iron-sulfur cluster binding domain
PF13087	0	11	0.000e+00	5.624e-04	1.000e+00	1.000e+00	AAA domain
PF13088	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	BNR repeat-like domain
PF13091	0	6	0.000e+00	3.068e-04	1.000e+00	1.000e+00	PLD-like domain
PF13167	0	2	0.000e+00	1.023e-04	1.000e+00	1.000e+00	GTP-binding GTPase N-terminal
PF13174	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	Tetratricopeptide repeat
PF13175	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	AAA ATPase domain
PF13176	0	5	0.000e+00	2.556e-04	1.000e+00	1.000e+00	Tetratricopeptide repeat
PF13177	0	2	0.000e+00	1.023e-04	1.000e+00	1.000e+00	DNA polymerase III, delta subunit
PF13178	0	3	0.000e+00	1.534e-04	1.000e+00	1.000e+00	Protein of unknown function (DUF4005)
PF13191	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	AAA ATPase domain
PF13193	0	21	0.000e+00	1.074e-03	1.000e+00	1.000e+00	AMP-binding enzyme C-terminal domain
PF13225	0	3	0.000e+00	1.534e-04	1.000e+00	1.000e+00	Domain of unknown function (DUF4033)
PF13234	0	3	0.000e+00	1.534e-04	1.000e+00	1.000e+00	rRNA-processing arch domain
PF13236	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	Clustered mitochondria
PF13237	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	4Fe-4S dicluster domain
PF13238	0	3	0.000e+00	1.534e-04	1.000e+00	1.000e+00	AAA domain
PF13242	0	8	0.000e+00	4.090e-04	1.000e+00	1.000e+00	HAD-hyrolase-like
PF13243	0	3	0.000e+00	1.534e-04	1.000e+00	1.000e+00	Squalene-hopene cyclase C-terminal domain
PF13245	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	AAA domain
PF13246	0	15	0.000e+00	7.669e-04	1.000e+00	1.000e+00	Cation transport ATPase (P-type)
PF13249	0	3	0.000e+00	1.534e-04	1.000e+00	1.000e+00	Squalene-hopene cyclase N-terminal domain
PF13251	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	Domain of unknown function (DUF4042)
PF13259	0	3	0.000e+00	1.534e-04	1.000e+00	1.000e+00	Protein of unknown function (DUF4050)
PF13266	0	2	0.000e+00	1.023e-04	1.000e+00	1.000e+00	Protein of unknown function (DUF4057)
PF13288	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	DXP reductoisomerase C-terminal domain
PF13292	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	1-deoxy-D-xylulose-5-phosphate synthase
PF13297	0	2	0.000e+00	1.023e-04	1.000e+00	1.000e+00	Telomere stability C-terminal
PF13299	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	Cleavage and polyadenylation factor 2 C-terminal
PF13302	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	Acetyltransferase (GNAT) domain
PF13307	0	2	0.000e+00	1.023e-04	1.000e+00	1.000e+00	Helicase C-terminal domain
PF13320	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	Domain of unknown function (DUF4091)
PF13324	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	Grap2 and cyclin-D-interacting
PF13325	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	N-terminal region of micro-spherule protein
PF13326	0	2	0.000e+00	1.023e-04	1.000e+00	1.000e+00	Photosystem II Pbs27
PF13328	0	5	0.000e+00	2.556e-04	1.000e+00	1.000e+00	HD domain
PF13329	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	Autophagy-related protein 2 CAD motif
PF13334	0	6	0.000e+00	3.068e-04	1.000e+00	1.000e+00	Domain of unknown function (DUF4094)
PF13339	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	Apoptosis antagonizing transcription factor
PF13343	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	Bacterial extracellular solute-binding protein
PF13347	0	4	0.000e+00	2.045e-04	1.000e+00	1.000e+00	MFS/sugar transport protein
PF13355	0	2	0.000e+00	1.023e-04	1.000e+00	1.000e+00	Protein of unknown function (DUF4101)
PF13360	0	3	0.000e+00	1.534e-04	1.000e+00	1.000e+00	PQQ-like domain
PF13361	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	UvrD-like helicase C-terminal domain
PF13364	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	Beta-galactosidase jelly roll domain
PF13368	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	Topoisomerase C-terminal repeat
PF13374	0	2	0.000e+00	1.023e-04	1.000e+00	1.000e+00	Tetratricopeptide repeat
PF13385	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	Concanavalin A-like lectin/glucanases superfamily
PF13393	0	3	0.000e+00	1.534e-04	1.000e+00	1.000e+00	Histidyl-tRNA synthetase
PF13398	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	Peptidase M50B-like
PF13401	0	2	0.000e+00	1.023e-04	1.000e+00	1.000e+00	AAA domain
PF13405	0	6	0.000e+00	3.068e-04	1.000e+00	1.000e+00	EF-hand domain
PF13409	0	2	0.000e+00	1.023e-04	1.000e+00	1.000e+00	Glutathione S-transferase, N-terminal domain
PF13415	0	11	0.000e+00	5.624e-04	1.000e+00	1.000e+00	Galactose oxidase, central domain
PF13422	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	Domain of unknown function (DUF4110)
PF13426	0	8	0.000e+00	4.090e-04	1.000e+00	1.000e+00	PAS domain
PF13431	0	3	0.000e+00	1.534e-04	1.000e+00	1.000e+00	Tetratricopeptide repeat
PF13439	0	4	0.000e+00	2.045e-04	1.000e+00	1.000e+00	Glycosyltransferase Family 4
PF13442	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	Cytochrome C oxidase, cbb3-type, subunit III
PF13450	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	NAD(P)-binding Rossmann-like domain
PF13472	0	2	0.000e+00	1.023e-04	1.000e+00	1.000e+00	GDSL-like Lipase/Acylhydrolase family
PF13474	0	3	0.000e+00	1.534e-04	1.000e+00	1.000e+00	SnoaL-like domain
PF13476	0	2	0.000e+00	1.023e-04	1.000e+00	1.000e+00	AAA domain
PF13489	0	5	0.000e+00	2.556e-04	1.000e+00	1.000e+00	Methyltransferase domain
PF13506	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	Glycosyl transferase family 21
PF13507	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	CobB/CobQ-like glutamine amidotransferase domain
PF13510	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	2Fe-2S iron-sulfur cluster binding domain
PF13517	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	Repeat domain in Vibrio, Colwellia, Bradyrhizobium and Shewanella
PF13519	0	3	0.000e+00	1.534e-04	1.000e+00	1.000e+00	von Willebrand factor type A domain
PF13522	0	3	0.000e+00	1.534e-04	1.000e+00	1.000e+00	Glutamine amidotransferase domain
PF13532	0	6	0.000e+00	3.068e-04	1.000e+00	1.000e+00	2OG-Fe(II) oxygenase superfamily
PF13534	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	4Fe-4S dicluster domain
PF13537	0	4	0.000e+00	2.045e-04	1.000e+00	1.000e+00	Glutamine amidotransferase domain
PF13570	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	PQQ-like domain
PF13589	0	5	0.000e+00	2.556e-04	1.000e+00	1.000e+00	Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase
PF13593	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	SBF-like CPA transporter family (DUF4137)
PF13599	0	3	0.000e+00	1.534e-04	1.000e+00	1.000e+00	Pentapeptide repeats (9 copies)
PF13603	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	Leucyl-tRNA synthetase, Domain 2
PF13606	0	3	0.000e+00	1.534e-04	1.000e+00	1.000e+00	Ankyrin repeat
PF13614	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	AAA domain
PF13616	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	PPIC-type PPIASE domain
PF13621	0	6	0.000e+00	3.068e-04	1.000e+00	1.000e+00	Cupin-like domain
PF13622	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	Thioesterase-like superfamily
PF13625	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	Helicase conserved C-terminal domain
PF13632	0	3	0.000e+00	1.534e-04	1.000e+00	1.000e+00	Glycosyl transferase family group 2
PF13637	0	23	0.000e+00	1.176e-03	1.000e+00	1.000e+00	Ankyrin repeats (many copies)
PF13638	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	PIN domain
PF13640	0	10	0.000e+00	5.113e-04	1.000e+00	1.000e+00	2OG-Fe(II) oxygenase superfamily
PF13641	0	2	0.000e+00	1.023e-04	1.000e+00	1.000e+00	Glycosyltransferase like family 2
PF13646	0	6	0.000e+00	3.068e-04	1.000e+00	1.000e+00	HEAT repeats
PF13649	0	6	0.000e+00	3.068e-04	1.000e+00	1.000e+00	Methyltransferase domain
PF13650	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	Aspartyl protease
PF13662	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	Toprim domain
PF13664	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	Domain of unknown function (DUF4149)
PF13671	0	2	0.000e+00	1.023e-04	1.000e+00	1.000e+00	AAA domain
PF13673	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	Acetyltransferase (GNAT) domain
PF13679	0	2	0.000e+00	1.023e-04	1.000e+00	1.000e+00	Methyltransferase domain
PF13691	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	tRNase Z endonuclease
PF13692	0	5	0.000e+00	2.556e-04	1.000e+00	1.000e+00	Glycosyl transferases group 1
PF13696	0	2	0.000e+00	1.023e-04	1.000e+00	1.000e+00	Zinc knuckle
PF13710	0	2	0.000e+00	1.023e-04	1.000e+00	1.000e+00	ACT domain
PF13716	0	3	0.000e+00	1.534e-04	1.000e+00	1.000e+00	Divergent CRAL/TRIO domain
PF13718	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	GNAT acetyltransferase 2
PF13720	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	Udp N-acetylglucosamine O-acyltransferase
PF13725	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	Possible tRNA binding domain
PF13738	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	Pyridine nucleotide-disulphide oxidoreductase
PF13764	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	E3 ubiquitin-protein ligase UBR4
PF13768	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	von Willebrand factor type A domain
PF13771	0	3	0.000e+00	1.534e-04	1.000e+00	1.000e+00	PHD-like zinc-binding domain
PF13774	0	7	0.000e+00	3.579e-04	1.000e+00	1.000e+00	Regulated-SNARE-like domain
PF13793	0	2	0.000e+00	1.023e-04	1.000e+00	1.000e+00	N-terminal domain of ribose phosphate pyrophosphokinase
PF13802	0	2	0.000e+00	1.023e-04	1.000e+00	1.000e+00	Galactose mutarotase-like
PF13806	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	Rieske-like [2Fe-2S] domain
PF13821	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	Domain of unknown function (DUF4187)
PF13831	0	4	0.000e+00	2.045e-04	1.000e+00	1.000e+00	PHD-finger
PF13832	0	5	0.000e+00	2.556e-04	1.000e+00	1.000e+00	PHD-zinc-finger like domain
PF13837	0	6	0.000e+00	3.068e-04	1.000e+00	1.000e+00	Myb/SANT-like DNA-binding domain
PF13838	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	Clathrin-H-link
PF13844	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	Glycosyl transferase family 41
PF13847	0	6	0.000e+00	3.068e-04	1.000e+00	1.000e+00	Methyltransferase domain
PF13848	0	9	0.000e+00	4.602e-04	1.000e+00	1.000e+00	Thioredoxin-like domain
PF13850	0	5	0.000e+00	2.556e-04	1.000e+00	1.000e+00	Endoplasmic Reticulum-Golgi Intermediate Compartment (ERGIC)
PF13854	0	2	0.000e+00	1.023e-04	1.000e+00	1.000e+00	Kelch motif
PF13857	0	11	0.000e+00	5.624e-04	1.000e+00	1.000e+00	Ankyrin repeats (many copies)
PF13862	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	p21-C-terminal region-binding protein
PF13865	0	2	0.000e+00	1.023e-04	1.000e+00	1.000e+00	C-terminal duplication domain of Friend of PRMT1
PF13867	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	Sin3 binding region of histone deacetylase complex subunit SAP30
PF13872	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	P-loop containing NTP hydrolase pore-1
PF13874	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	Nucleoporin complex subunit 54
PF13877	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	Potential Monad-binding region of RPAP3
PF13878	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	zinc-finger of acetyl-transferase ESCO
PF13880	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	ESCO1/2 acetyl-transferase
PF13883	0	4	0.000e+00	2.045e-04	1.000e+00	1.000e+00	Pyridoxamine 5'-phosphate oxidase
PF13889	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	Chromosome segregation during meiosis
PF13890	0	2	0.000e+00	1.023e-04	1.000e+00	1.000e+00	Rab3 GTPase-activating protein catalytic subunit
PF13891	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	Potential DNA-binding domain
PF13892	0	2	0.000e+00	1.023e-04	1.000e+00	1.000e+00	DNA-binding domain
PF13893	0	4	0.000e+00	2.045e-04	1.000e+00	1.000e+00	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)
PF13898	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	Domain of unknown function (DUF4205)
PF13899	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	Thioredoxin-like
PF13901	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	Putative zinc-RING and/or ribbon
PF13902	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	R3H-associated N-terminal domain
PF13905	0	3	0.000e+00	1.534e-04	1.000e+00	1.000e+00	Thioredoxin-like
PF13907	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	Domain of unknown function (DUF4208)
PF13912	0	2	0.000e+00	1.023e-04	1.000e+00	1.000e+00	C2H2-type zinc finger
PF13915	0	2	0.000e+00	1.023e-04	1.000e+00	1.000e+00	Domain of unknown function (DUF4210)
PF13917	0	3	0.000e+00	1.534e-04	1.000e+00	1.000e+00	Zinc knuckle
PF13921	0	11	0.000e+00	5.624e-04	1.000e+00	1.000e+00	Myb-like DNA-binding domain
PF13925	0	3	0.000e+00	1.534e-04	1.000e+00	1.000e+00	con80 domain of Katanin
PF13932	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	GidA associated domain
PF13934	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	Nuclear pore complex assembly
PF13949	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	ALIX V-shaped domain binding to HIV
PF13952	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	Domain of unknown function (DUF4216)
PF13959	0	3	0.000e+00	1.534e-04	1.000e+00	1.000e+00	Domain of unknown function (DUF4217)
PF13961	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	Domain of unknown function (DUF4219)
PF13964	0	2	0.000e+00	1.023e-04	1.000e+00	1.000e+00	Kelch motif
PF14108	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	Domain of unknown function (DUF4281)
PF14111	0	2	0.000e+00	1.023e-04	1.000e+00	1.000e+00	Domain of unknown function (DUF4283)
PF14138	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	Cytochrome c oxidase assembly protein COX16
PF14144	0	5	0.000e+00	2.556e-04	1.000e+00	1.000e+00	Seed dormancy control
PF14200	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	Ricin-type beta-trefoil lectin domain-like
PF14204	0	3	0.000e+00	1.534e-04	1.000e+00	1.000e+00	Ribosomal L18 C-terminal region
PF14214	0	6	0.000e+00	3.068e-04	1.000e+00	1.000e+00	Helitron helicase-like domain at N-terminus
PF14222	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	Cell morphogenesis N-terminal
PF14225	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	Cell morphogenesis C-terminal
PF14228	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	Cell morphogenesis central region
PF14234	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	Domain of unknown function (DUF4336)
PF14237	0	2	0.000e+00	1.023e-04	1.000e+00	1.000e+00	GYF domain 2
PF14244	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	gag-polypeptide of LTR copia-type
PF14249	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	Tocopherol cyclase
PF14260	0	2	0.000e+00	1.023e-04	1.000e+00	1.000e+00	C4-type zinc-finger of DNA polymerase delta
PF14279	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	HNH endonuclease
PF14288	0	7	0.000e+00	3.579e-04	1.000e+00	1.000e+00	1,3-beta-glucan synthase subunit FKS1, domain-1
PF14290	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	Domain of unknown function (DUF4370)
PF14291	0	4	0.000e+00	2.045e-04	1.000e+00	1.000e+00	Domain of unknown function (DUF4371)
PF14299	0	15	0.000e+00	7.669e-04	1.000e+00	1.000e+00	Phloem protein 2
PF14304	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	Transcription termination and cleavage factor C-terminal
PF14306	0	2	0.000e+00	1.023e-04	1.000e+00	1.000e+00	PUA-like domain
PF14308	0	5	0.000e+00	2.556e-04	1.000e+00	1.000e+00	X-domain of DnaJ-containing
PF14309	0	11	0.000e+00	5.624e-04	1.000e+00	1.000e+00	Domain of unknown function (DUF4378)
PF14310	0	2	0.000e+00	1.023e-04	1.000e+00	1.000e+00	Fibronectin type III-like domain
PF14327	0	2	0.000e+00	1.023e-04	1.000e+00	1.000e+00	Hinge domain of cleavage stimulation factor subunit 2
PF14360	0	3	0.000e+00	1.534e-04	1.000e+00	1.000e+00	PAP2 superfamily C-terminal
PF14363	0	3	0.000e+00	1.534e-04	1.000e+00	1.000e+00	Domain associated at C-terminal with AAA
PF14364	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	Domain of unknown function (DUF4408)
PF14368	0	9	0.000e+00	4.602e-04	1.000e+00	1.000e+00	Probable lipid transfer
PF14369	0	4	0.000e+00	2.045e-04	1.000e+00	1.000e+00	zinc-ribbon
PF14370	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	C-terminal topoisomerase domain
PF14374	0	2	0.000e+00	1.023e-04	1.000e+00	1.000e+00	60S ribosomal protein L4 C-terminal domain
PF14377	0	2	0.000e+00	1.023e-04	1.000e+00	1.000e+00	Ubiquitin binding region
PF14379	0	15	0.000e+00	7.669e-04	1.000e+00	1.000e+00	MYB-CC type transfactor, LHEQLE motif
PF14380	0	2	0.000e+00	1.023e-04	1.000e+00	1.000e+00	Wall-associated receptor kinase C-terminal
PF14381	0	9	0.000e+00	4.602e-04	1.000e+00	1.000e+00	Ethylene-responsive protein kinase Le-CTR1
PF14383	0	3	0.000e+00	1.534e-04	1.000e+00	1.000e+00	DUF761-associated sequence motif
PF14389	0	5	0.000e+00	2.556e-04	1.000e+00	1.000e+00	Leucine-zipper of ternary complex factor MIP1
PF14392	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	Zinc knuckle
PF14413	0	2	0.000e+00	1.023e-04	1.000e+00	1.000e+00	Thg1 C terminal domain
PF14429	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	C2 domain in Dock180 and Zizimin proteins
PF14437	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	MafB19-like deaminase
PF14438	0	2	0.000e+00	1.023e-04	1.000e+00	1.000e+00	Ataxin 2 SM domain
PF14443	0	2	0.000e+00	1.023e-04	1.000e+00	1.000e+00	DBC1
PF14447	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	Prokaryotic RING finger family 4
PF14476	0	2	0.000e+00	1.023e-04	1.000e+00	1.000e+00	Petal formation-expressed
PF14493	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	Helix-turn-helix domain
PF14497	0	2	0.000e+00	1.023e-04	1.000e+00	1.000e+00	Glutathione S-transferase, C-terminal domain
PF14498	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	Glycosyl hydrolase family 65, N-terminal domain
PF14510	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	ABC-transporter N-terminal
PF14520	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	Helix-hairpin-helix domain
PF14523	0	2	0.000e+00	1.023e-04	1.000e+00	1.000e+00	Syntaxin-like protein
PF14538	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	Raptor N-terminal CASPase like domain
PF14559	0	3	0.000e+00	1.534e-04	1.000e+00	1.000e+00	Tetratricopeptide repeat
PF14560	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	Ubiquitin-like domain
PF14566	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	Inositol hexakisphosphate
PF14569	0	4	0.000e+00	2.045e-04	1.000e+00	1.000e+00	Zinc-binding RING-finger
PF14570	0	3	0.000e+00	1.534e-04	1.000e+00	1.000e+00	RING/Ubox like zinc-binding domain
PF14572	0	3	0.000e+00	1.534e-04	1.000e+00	1.000e+00	Phosphoribosyl synthetase-associated domain
PF14580	0	4	0.000e+00	2.045e-04	1.000e+00	1.000e+00	Leucine-rich repeat
PF14593	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	PH domain
PF14599	0	5	0.000e+00	2.556e-04	1.000e+00	1.000e+00	Zinc-ribbon
PF14604	0	4	0.000e+00	2.045e-04	1.000e+00	1.000e+00	Variant SH3 domain
PF14608	0	5	0.000e+00	2.556e-04	1.000e+00	1.000e+00	RNA-binding, Nab2-type zinc finger
PF14617	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	U3-containing 90S pre-ribosomal complex subunit
PF14619	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	Snf2-ATP coupling, chromatin remodelling complex
PF14624	0	2	0.000e+00	1.023e-04	1.000e+00	1.000e+00	VWA / Hh  protein intein-like
PF14629	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	Origin recognition complex (ORC) subunit 4 C-terminus
PF14631	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	Fanconi anaemia protein FancD2 nuclease
PF14632	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	Acidic N-terminal SPT6
PF14633	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	SH2 domain
PF14634	0	2	0.000e+00	1.023e-04	1.000e+00	1.000e+00	zinc-RING finger domain
PF14635	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	Helix-hairpin-helix motif
PF14639	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	Holliday-junction resolvase-like of SPT6
PF14647	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	FAM91 N-terminus
PF14648	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	FAM91 C-terminus
PF14649	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	Spatacsin C-terminus
PF14661	0	2	0.000e+00	1.023e-04	1.000e+00	1.000e+00	HAUS augmin-like complex subunit 6 N-terminus
PF14667	0	5	0.000e+00	2.556e-04	1.000e+00	1.000e+00	Polysaccharide biosynthesis C-terminal domain
PF14676	0	2	0.000e+00	1.023e-04	1.000e+00	1.000e+00	FANCI solenoid 2
PF14678	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	FANCI solenoid 4
PF14680	0	2	0.000e+00	1.023e-04	1.000e+00	1.000e+00	FANCI helical domain 2
PF14681	0	4	0.000e+00	2.045e-04	1.000e+00	1.000e+00	Uracil phosphoribosyltransferase
PF14691	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	Dihydroprymidine dehydrogenase domain II, 4Fe-4S cluster
PF14693	0	2	0.000e+00	1.023e-04	1.000e+00	1.000e+00	Ribosomal protein TL5, C-terminal domain
PF14694	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	Lines N-terminus
PF14695	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	Lines C-terminus
PF14698	0	1	0.000e+00	5.113e-05	1.000e+00	1.000e+00	Argininosuccinate lyase C-terminal
PF14700	0	2	0.000e+00	1.023e-04	1.000e+00	1.000e+00	DNA-directed RNA polymerase N-terminal
